
CommandType     Name                                               Version    Source
Cmdlet          Remove-AzPolicyAssignment                          6.16.0     Az.Resources
Cmdlet          Remove-AzPolicyAttestation                         1.6.4      Az.PolicyInsights
Cmdlet          Remove-AzPolicyDefinition                          6.16.0     Az.Resources
Cmdlet          Remove-AzPolicyExemption                           6.16.0     Az.Resources
Cmdlet          Remove-AzPolicyRemediation                         1.6.4      Az.PolicyInsights
Cmdlet          Remove-AzPolicySetDefinition                       6.16.0     Az.Resources
Cmdlet          Remove-AzPowerBIEmbeddedCapacity                   2.0.0      Az.PowerBIEmbedded
Cmdlet          Remove-AzPrivateDnsRecordConfig                    1.0.4      Az.PrivateDns
Cmdlet          Remove-AzPrivateDnsRecordSet                       1.0.4      Az.PrivateDns
Cmdlet          Remove-AzPrivateDnsVirtualNetworkLink              1.0.4      Az.PrivateDns
Cmdlet          Remove-AzPrivateDnsZone                            1.0.4      Az.PrivateDns
Cmdlet          Remove-AzPrivateDnsZoneGroup                       7.4.0      Az.Network
Cmdlet          Remove-AzPrivateEndpoint                           7.4.0      Az.Network
Cmdlet          Remove-AzPrivateEndpointConnection                 7.4.0      Az.Network
Cmdlet          Remove-AzPrivateLinkAssociation                    6.16.0     Az.Resources
Cmdlet          Remove-AzPrivateLinkService                        7.4.0      Az.Network
Cmdlet          Remove-AzProximityPlacementGroup                   7.1.2      Az.Compute
Cmdlet          Remove-AzPublicIpAddress                           7.4.0      Az.Network
Cmdlet          Remove-AzPublicIpPrefix                            7.4.0      Az.Network
Cmdlet          Remove-AzRecoveryServicesAsrFabric                 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrNetworkMapping         6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrPolicy                 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrProtectionContainer    6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrProtectionContainerMa… 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrRecoveryPlan           6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrReplicationProtectedI… 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrReplicationProtectedI… 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrServicesProvider       6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrStorageClassification… 6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesAsrvCenter                6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesBackupProtectionPolicy    6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesResourceGuardMapping      6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRecoveryServicesVault                     6.7.1      Az.RecoveryServices
Cmdlet          Remove-AzRedisCache                                1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCacheAccessPolicy                    1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCacheAccessPolicyAssignment          1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCacheDiagnostic                      1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCacheFirewallRule                    1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCacheLink                            1.9.0      Az.RedisCache
Cmdlet          Remove-AzRedisCachePatchSchedule                   1.9.0      Az.RedisCache
Cmdlet          Remove-AzResource                                  6.16.0     Az.Resources
Cmdlet          Remove-AzResourceGroup                             6.16.0     Az.Resources
Cmdlet          Remove-AzResourceGroupDeployment                   6.16.0     Az.Resources
Cmdlet          Remove-AzResourceGroupDeploymentStack              6.16.0     Az.Resources
Cmdlet          Remove-AzResourceLock                              6.16.0     Az.Resources
Cmdlet          Remove-AzResourceManagementPrivateLink             6.16.0     Az.Resources
Cmdlet          Remove-AzRestorePoint                              7.1.2      Az.Compute
Cmdlet          Remove-AzRestorePointCollection                    7.1.2      Az.Compute
Cmdlet          Remove-AzRmStorageContainer                        6.1.2      Az.Storage
Cmdlet          Remove-AzRmStorageContainerImmutabilityPolicy      6.1.2      Az.Storage
Cmdlet          Remove-AzRmStorageContainerLegalHold               6.1.2      Az.Storage
Cmdlet          Remove-AzRmStorageShare                            6.1.2      Az.Storage
Cmdlet          Remove-AzRoleAssignment                            6.16.0     Az.Resources
Cmdlet          Remove-AzRoleDefinition                            6.16.0     Az.Resources
Cmdlet          Remove-AzRouteConfig                               7.4.0      Az.Network
Cmdlet          Remove-AzRouteFilter                               7.4.0      Az.Network
Cmdlet          Remove-AzRouteFilterRuleConfig                     7.4.0      Az.Network
Cmdlet          Remove-AzRouteMap                                  7.4.0      Az.Network
Cmdlet          Remove-AzRouteServer                               7.4.0      Az.Network
Cmdlet          Remove-AzRouteServerPeer                           7.4.0      Az.Network
Cmdlet          Remove-AzRouteTable                                7.4.0      Az.Network
Cmdlet          Remove-AzRoutingIntent                             7.4.0      Az.Network
Cmdlet          Remove-AzRoutingPolicy                             7.4.0      Az.Network
Cmdlet          Remove-AzSecurityAssessment                        1.6.0      Az.Security
Cmdlet          Remove-AzSecurityAssessmentMetadata                1.6.0      Az.Security
Cmdlet          Remove-AzSecurityAutomation                        1.6.0      Az.Security
Cmdlet          Remove-AzSecurityContact                           1.6.0      Az.Security
Cmdlet          Remove-AzSecurityPartnerProvider                   7.4.0      Az.Network
Cmdlet          Remove-AzSecuritySqlVulnerabilityAssessmentBaseli… 1.6.0      Az.Security
Cmdlet          Remove-AzSecurityWorkspaceSetting                  1.6.0      Az.Security
Cmdlet          Remove-AzServiceEndpointPolicy                     7.4.0      Az.Network
Cmdlet          Remove-AzServiceEndpointPolicyDefinition           7.4.0      Az.Network
Cmdlet          Remove-AzServiceFabricApplication                  3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricApplicationType              3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricApplicationTypeVersion       3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricClientCertificate            3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedCluster               3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedClusterApplication    3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedClusterApplicationTy… 3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedClusterApplicationTy… 3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedClusterClientCertifi… 3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedClusterService        3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedNodeType              3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricManagedNodeTypeVMExtension   3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricNode                         3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricNodeType                     3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricService                      3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzServiceFabricSetting                      3.3.2      Az.ServiceFabric
Cmdlet          Remove-AzSignalR                                   2.0.0      Az.SignalR
Cmdlet          Remove-AzSnapshot                                  7.1.2      Az.Compute
Cmdlet          Remove-AzSqlDatabase                               4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseAudit                          4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseDataMaskingRule                4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseFailoverGroup                  4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseFromFailoverGroup              4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseInstanceFailoverGroup          4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseLongTermRetentionBackup        4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseRestorePoint                   4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseSecondary                      4.14.0     Az.Sql
Cmdlet          Remove-AzSqlDatabaseSensitivityClassification      4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJob                             4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobAgent                        4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobCredential                   4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobPrivateEndpoint              4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobStep                         4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobTarget                       4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticJobTargetGroup                  4.14.0     Az.Sql
Cmdlet          Remove-AzSqlElasticPool                            4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstance                               4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceActiveDirectoryAdministrator   4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceDatabase                       4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceDatabaseLongTermRetentionBack… 4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceDatabaseSensitivityClassifica… 4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceKeyVaultKey                    4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceLink                           4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstancePool                           4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceServerTrustCertificate         4.14.0     Az.Sql
Cmdlet          Remove-AzSqlInstanceStartStopSchedule              4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServer                                 4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerActiveDirectoryAdministrator     4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerAudit                            4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerCommunicationLink                4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerDisasterRecoveryConfiguration    4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerDnsAlias                         4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerFirewallRule                     4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerIpv6FirewallRule                 4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerKeyVaultKey                      4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerMSSupportAudit                   4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerOutboundFirewallRule             4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerTrustGroup                       4.14.0     Az.Sql
Cmdlet          Remove-AzSqlServerVirtualNetworkRule               4.14.0     Az.Sql
Cmdlet          Remove-AzSqlSyncAgent                              4.14.0     Az.Sql
Cmdlet          Remove-AzSqlSyncGroup                              4.14.0     Az.Sql
Cmdlet          Remove-AzSqlSyncMember                             4.14.0     Az.Sql
Cmdlet          Remove-AzSqlVirtualCluster                         4.14.0     Az.Sql
Cmdlet          Remove-AzSshKey                                    7.1.2      Az.Compute
Cmdlet          Remove-AzStorageAccount                            6.1.2      Az.Storage
Cmdlet          Remove-AzStorageAccountManagementPolicy            6.1.2      Az.Storage
Cmdlet          Remove-AzStorageAccountNetworkRule                 6.1.2      Az.Storage
Cmdlet          Remove-AzStorageBlob                               6.1.2      Az.Storage
Cmdlet          Remove-AzStorageBlobImmutabilityPolicy             6.1.2      Az.Storage
Cmdlet          Remove-AzStorageBlobInventoryPolicy                6.1.2      Az.Storage
Cmdlet          Remove-AzStorageContainer                          6.1.2      Az.Storage
Cmdlet          Remove-AzStorageContainerStoredAccessPolicy        6.1.2      Az.Storage
Cmdlet          Remove-AzStorageCORSRule                           6.1.2      Az.Storage
Cmdlet          Remove-AzStorageDirectory                          6.1.2      Az.Storage
Cmdlet          Remove-AzStorageFile                               6.1.2      Az.Storage
Cmdlet          Remove-AzStorageLocalUser                          6.1.2      Az.Storage
Cmdlet          Remove-AzStorageObjectReplicationPolicy            6.1.2      Az.Storage
Cmdlet          Remove-AzStorageQueue                              6.1.2      Az.Storage
Cmdlet          Remove-AzStorageQueueStoredAccessPolicy            6.1.2      Az.Storage
Cmdlet          Remove-AzStorageShare                              6.1.2      Az.Storage
Cmdlet          Remove-AzStorageShareStoredAccessPolicy            6.1.2      Az.Storage
Cmdlet          Remove-AzStorageSyncCloudEndpoint                  2.1.1      Az.StorageSync
Cmdlet          Remove-AzStorageSyncGroup                          2.1.1      Az.StorageSync
Cmdlet          Remove-AzStorageSyncServerEndpoint                 2.1.1      Az.StorageSync
Cmdlet          Remove-AzStorageSyncService                        2.1.1      Az.StorageSync
Cmdlet          Remove-AzStorageTable                              6.1.2      Az.Storage
Cmdlet          Remove-AzStorageTableStoredAccessPolicy            6.1.2      Az.Storage
Cmdlet          Remove-AzSubscriptionDeploymentStack               6.16.0     Az.Resources
Cmdlet          Remove-AzSynapseDataFlow                           3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseDataset                            3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseFirewallRule                       3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseIntegrationRuntime                 3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseIntegrationRuntimeNode             3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseKqlScript                          3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseLinkConnection                     3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseLinkedService                      3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseManagedPrivateEndpoint             3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseNotebook                           3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapsePipeline                           3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseRoleAssignment                     3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSparkConfiguration                 3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSparkJobDefinition                 3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSparkPool                          3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlActiveDirectoryAdministrator    3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlDatabase                        3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlPool                            3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlPoolRestorePoint                3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlPoolSensitivityClassification   3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseSqlScript                          3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseTrigger                            3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseTriggerSubscription                3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseWorkspace                          3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseWorkspaceKey                       3.0.5      Az.Synapse
Cmdlet          Remove-AzSynapseWorkspacePackage                   3.0.5      Az.Synapse
Cmdlet          Remove-AzTag                                       6.16.0     Az.Resources
Cmdlet          Remove-AzTemplateSpec                              6.16.0     Az.Resources
Cmdlet          Remove-AzTenantDeployment                          6.16.0     Az.Resources
Cmdlet          Remove-AzTrafficManagerCustomHeaderFromEndpoint    1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerCustomHeaderFromProfile     1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerEndpoint                    1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerEndpointConfig              1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerExpectedStatusCodeRange     1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerIpAddressRange              1.2.2      Az.TrafficManager
Cmdlet          Remove-AzTrafficManagerProfile                     1.2.2      Az.TrafficManager
Cmdlet          Remove-AzureADApplication                          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationExtensionProperty         0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationKeyCredential             0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationOwner                     0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationPasswordCredential        0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationProxyApplication          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationProxyApplicationConnecto… 0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADApplicationProxyConnectorGroup       0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADContact                              0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADContactManager                       0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDeletedApplication                   0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDevice                               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDeviceRegisteredOwner                0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDeviceRegisteredUser                 0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDirectoryRoleMember                  0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADDomain                               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADGroup                                0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADGroupAppRoleAssignment               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADGroupMember                          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADGroupOwner                           0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADMSDeletedDirectoryObject             0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADMSGroup                              0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADMSGroupLifecyclePolicy               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADMSIdentityProvider                   0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADMSLifecyclePolicyGroup               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADOAuth2PermissionGrant                0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADServiceAppRoleAssignment             0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADServicePrincipal                     0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADServicePrincipalKeyCredential        0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADServicePrincipalOwner                0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADServicePrincipalPasswordCredential   0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADTrustedCertificateAuthority          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADUser                                 0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADUserAppRoleAssignment                0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADUserExtension                        0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzureADUserManager                          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Remove-AzVHubRouteTable                            7.4.0      Az.Network
Cmdlet          Remove-AzVirtualApplianceSite                      7.4.0      Az.Network
Cmdlet          Remove-AzVirtualHub                                7.4.0      Az.Network
Cmdlet          Remove-AzVirtualHubBgpConnection                   7.4.0      Az.Network
Cmdlet          Remove-AzVirtualHubRouteTable                      7.4.0      Az.Network
Cmdlet          Remove-AzVirtualHubVnetConnection                  7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetwork                            7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkGateway                     7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkGatewayConnection           7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkGatewayDefaultSite          7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkGatewayIpConfig             7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkGatewayNatRule              7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkPeering                     7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkSubnetConfig                7.4.0      Az.Network
Cmdlet          Remove-AzVirtualNetworkTap                         7.4.0      Az.Network
Cmdlet          Remove-AzVirtualRouter                             7.4.0      Az.Network
Cmdlet          Remove-AzVirtualRouterPeer                         7.4.0      Az.Network
Cmdlet          Remove-AzVirtualWan                                7.4.0      Az.Network
Cmdlet          Remove-AzVM                                        7.1.2      Az.Compute
Cmdlet          Remove-AzVMAccessExtension                         7.1.2      Az.Compute
Cmdlet          Remove-AzVMAEMExtension                            7.1.2      Az.Compute
Cmdlet          Remove-AzVMBackup                                  7.1.2      Az.Compute
Cmdlet          Remove-AzVMChefExtension                           7.1.2      Az.Compute
Cmdlet          Remove-AzVMCustomScriptExtension                   7.1.2      Az.Compute
Cmdlet          Remove-AzVMDataDisk                                7.1.2      Az.Compute
Cmdlet          Remove-AzVMDiagnosticsExtension                    7.1.2      Az.Compute
Cmdlet          Remove-AzVMDiskEncryptionExtension                 7.1.2      Az.Compute
Cmdlet          Remove-AzVMDscExtension                            7.1.2      Az.Compute
Cmdlet          Remove-AzVMExtension                               7.1.2      Az.Compute
Cmdlet          Remove-AzVmGalleryApplication                      7.1.2      Az.Compute
Cmdlet          Remove-AzVMNetworkInterface                        7.1.2      Az.Compute
Cmdlet          Remove-AzVMSecret                                  7.1.2      Az.Compute
Cmdlet          Remove-AzVMSqlServerExtension                      7.1.2      Az.Compute
Cmdlet          Remove-AzVmss                                      7.1.2      Az.Compute
Cmdlet          Remove-AzVmssDataDisk                              7.1.2      Az.Compute
Cmdlet          Remove-AzVmssDiagnosticsExtension                  7.1.2      Az.Compute
Cmdlet          Remove-AzVmssExtension                             7.1.2      Az.Compute
Cmdlet          Remove-AzVmssGalleryApplication                    7.1.2      Az.Compute
Cmdlet          Remove-AzVmssNetworkInterfaceConfiguration         7.1.2      Az.Compute
Cmdlet          Remove-AzVmssRunCommand                            7.1.2      Az.Compute
Cmdlet          Remove-AzVmssVMDataDisk                            7.1.2      Az.Compute
Cmdlet          Remove-AzVpnClientIpsecParameter                   7.4.0      Az.Network
Cmdlet          Remove-AzVpnClientRevokedCertificate               7.4.0      Az.Network
Cmdlet          Remove-AzVpnClientRootCertificate                  7.4.0      Az.Network
Cmdlet          Remove-AzVpnConnection                             7.4.0      Az.Network
Cmdlet          Remove-AzVpnGateway                                7.4.0      Az.Network
Cmdlet          Remove-AzVpnGatewayNatRule                         7.4.0      Az.Network
Cmdlet          Remove-AzVpnServerConfiguration                    7.4.0      Az.Network
Cmdlet          Remove-AzVpnServerConfigurationPolicyGroup         7.4.0      Az.Network
Cmdlet          Remove-AzVpnSite                                   7.4.0      Az.Network
Cmdlet          Remove-AzWebApp                                    3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppAccessRestrictionRule               3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppBackup                              3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppCertificate                         3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppSlot                                3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppSSLBinding                          3.2.0      Az.Websites
Cmdlet          Remove-AzWebAppTrafficRouting                      3.2.0      Az.Websites
Cmdlet          Remove-Event                                       7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Remove-Item                                        7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Remove-ItemProperty                                7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Remove-Job                                         7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Remove-Module                                      7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Remove-PSBreakpoint                                7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Remove-PSDrive                                     7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Remove-PSReadLineKeyHandler                        2.3.4      PSReadLine
Cmdlet          Remove-PSSession                                   7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Remove-TypeData                                    7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Remove-Variable                                    7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Rename-AzContext                                   2.16.0     Az.Accounts
Cmdlet          Rename-AzStorageDirectory                          6.1.2      Az.Storage
Cmdlet          Rename-AzStorageFile                               6.1.2      Az.Storage
Cmdlet          Rename-Item                                        7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Rename-ItemProperty                                7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Repair-AzVmssServiceFabricUpdateDomain             7.1.2      Az.Compute
Cmdlet          Reset-AzAttestationPolicy                          2.0.0      Az.Attestation
Cmdlet          Reset-AzBatchComputeNode                           3.5.0      Az.Batch
Cmdlet          Reset-AzHubRouter                                  7.4.0      Az.Network
Cmdlet          Reset-AzP2sVpnGateway                              7.4.0      Az.Network
Cmdlet          Reset-AzRedisCache                                 1.9.0      Az.RedisCache
Cmdlet          Reset-AzStorageSyncServerCertificate               2.1.1      Az.StorageSync
Cmdlet          Reset-AzSynapseSparkSessionTimeout                 3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlAdvancedThreatProtectionSetting  3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlAuditSetting                     3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlPoolAdvancedThreatProtectionSet… 3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlPoolAuditSetting                 3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlPoolVulnerabilityAssessmentSett… 3.0.5      Az.Synapse
Cmdlet          Reset-AzSynapseSqlVulnerabilityAssessmentSetting   3.0.5      Az.Synapse
Cmdlet          Reset-AzureADMSLifeCycleGroup                      0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Reset-AzVirtualNetworkGateway                      7.4.0      Az.Network
Cmdlet          Reset-AzVirtualNetworkGatewayConnection            7.4.0      Az.Network
Cmdlet          Reset-AzVirtualNetworkGatewayConnectionSharedKey   7.4.0      Az.Network
Cmdlet          Reset-AzVpnGateway                                 7.4.0      Az.Network
Cmdlet          Reset-AzVpnSiteLinkConnection                      7.4.0      Az.Network
Cmdlet          Reset-AzWebAppPublishingProfile                    3.2.0      Az.Websites
Cmdlet          Reset-AzWebAppSlotPublishingProfile                3.2.0      Az.Websites
Cmdlet          Resize-AzVirtualNetworkGateway                     7.4.0      Az.Network
Cmdlet          Resolve-AzError                                    2.16.0     Az.Accounts
Cmdlet          Resolve-Path                                       7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Restart-AzAnalysisServicesInstance                 1.1.4      Az.AnalysisServices
Cmdlet          Restart-AzBatchComputeNode                         3.5.0      Az.Batch
Cmdlet          Restart-AzHDInsightHost                            6.1.0      Az.HDInsight
Cmdlet          Restart-AzHost                                     7.1.2      Az.Compute
Cmdlet          Restart-AzRecoveryServicesAsrJob                   6.7.1      Az.RecoveryServices
Cmdlet          Restart-AzServiceFabricManagedNodeType             3.3.2      Az.ServiceFabric
Cmdlet          Restart-AzSignalR                                  2.0.0      Az.SignalR
Cmdlet          Restart-AzVM                                       7.1.2      Az.Compute
Cmdlet          Restart-AzVmss                                     7.1.2      Az.Compute
Cmdlet          Restart-AzWebApp                                   3.2.0      Az.Websites
Cmdlet          Restart-AzWebAppSlot                               3.2.0      Az.Websites
Cmdlet          Restart-Computer                                   7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Restore-AzApiManagement                            4.0.2      Az.ApiManagement
Cmdlet          Restore-AzCosmosDBAccount                          1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBGremlinDatabase                  1.14.1     Az.CosmosDB
